timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.7100802999921143,26,-33.0,-337.0,20.0,True,0.7086723999818787,-52.91639697294755,19.80042944119872,394.60990054382796,65.44483472964248,-10.210578806424028,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
0.7271279999986291,27,-6.0,-346.0,20.0,True,0.7255221999948844,-42.545172585136854,27.482690357186122,393.0039447369165,74.48422263286858,-10.66316968108395,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
0.7434801999479532,28,23.0,-348.0,20.0,True,0.7418999000219628,-32.372805978464825,36.533407110397846,391.3824927312258,82.58174364526351,-10.67026428440299,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
0.7600746999960393,29,53.0,-341.0,20.0,True,0.7586961999768391,-22.234167946414132,46.24336516607298,389.78850710382574,89.80489813908153,-14.165677064026053,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
0.777586100040935,30,83.0,-324.0,20.0,True,0.7755004999926314,-11.90853069097901,56.31592897687051,388.23139130643233,96.31400108121255,-17.687990545239362,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.3032082000281662,31,111.0,-301.0,20.0,True,1.3013189999619499,-2.052572546698409,65.77525948282707,386.4362036283949,102.72588233883323,-20.250762414386195,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.3111755000427365,32,164.0,-33.0,20.0,True,1.3091135000577196,7.436157193437088,75.1593741103822,384.8177734750277,109.15714002172406,-17.637595708086092,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.3282336000120267,33,164.0,-33.0,20.0,True,1.3260900999885052,16.755788849073635,85.50319580988777,382.9160117724837,115.6517528109935,-11.879868000070628,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.3443090999498963,34,164.0,-33.0,20.0,True,1.3420737000415102,25.7206777044062,97.52990087893296,380.16318564435807,121.71048101157866,-9.844060144755497,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.3610699999844655,35,164.0,-33.0,20.0,True,1.3590522999875247,34.406479938113286,111.27734683254751,376.6810999563117,127.49646394625128,-9.779416844588358,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.377020200015977,36,164.0,-33.0,20.0,True,1.3754871999844909,42.771986631201095,125.94921338418065,372.2071911494946,133.30283689315638,-10.523500105130532,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.3935004000086337,37,164.0,-33.0,20.0,True,1.3918967000208795,50.50179210359601,140.62579961331124,365.98591315122144,139.80511604277777,-11.468657777653387,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.4095315999584273,38,164.0,-33.0,20.0,True,1.4082203999860212,56.6587882766011,154.76119748633798,356.58614620376704,148.1217208084063,-12.21382381919167,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.426942600053735,39,164.0,-33.0,20.0,True,1.4252910000504926,60.749644104538326,167.25720212285748,344.8052906485081,157.42967260292838,-12.451989801636385,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.4433438000269234,40,164.0,-33.0,18.503698239412117,True,1.4418398999841884,63.14351476203276,177.54801440100007,332.3120497450153,166.8187378142358,-11.033575453711833,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.4595542999450117,41,164.0,-33.0,11.623409176607817,True,1.4583502999739721,64.3654136104456,185.20768925061913,320.9024909757903,174.72357127688852,-6.562424762663225,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.476187500054948,42,164.0,-33.0,6.374628882809636,True,1.4749678999651223,64.77407208367478,190.90389734802395,310.635926132854,181.1473844966852,-3.1403204065672936,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.4928715999703854,43,164.0,-33.0,2.77175565084688,True,1.49153280002065,64.43422658769579,195.22530361484147,300.8403660367226,186.14597756338074,-0.7845782016408348,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.509492599987425,44,164.0,-33.0,1.3150801540756487,True,1.5082426000153646,63.06892610330249,198.7363816527445,290.82681465810316,187.6740893106585,0.6962409855830941,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.5261511000571772,45,164.0,-33.0,1.9915811286440024,True,1.5248591999989003,58.796646968795095,201.61057045076595,280.40511317927434,185.99106866456742,1.198422354720322,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.543072500033304,46,164.0,-33.0,2.5279546951181584,True,1.541789900045842,50.98519753107607,204.2870080902498,269.444936233197,182.6949223381474,1.3024822460891068,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.5595742999576032,47,164.0,-33.0,2.627689438208672,True,1.5582731000613421,39.4185790372607,206.70763494458322,257.78675657296964,178.48409826653892,1.220361505780437,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.576407999964431,48,164.0,-33.0,2.4224100922557463,True,1.5750758000649512,25.938544536444034,208.71396360606184,246.0554544455971,173.88846113536522,1.0769267539625025,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.593732999986969,49,164.0,-33.0,2.049423033167484,True,1.5921910000033677,10.5192136972245,210.60614996380403,234.73488917939198,169.49072947374123,0.8814088648642459,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.609751099953428,50,164.0,-33.0,1.613525000145742,True,1.6083982000127435,-6.407680691865886,212.17711408587138,224.01482495224138,165.79046907543838,0.6152089865741742,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.626681699999608,51,164.0,-33.0,1.1853951995812146,True,1.625270999968052,-24.411244079189984,213.86684078169878,213.33369369389388,162.70483901753454,0.41197689396510784,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.6430712000001222,52,164.0,-33.0,0.807018316577527,True,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.2288855027891606,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.660286400001496,52,164.0,-33.0,0.4987181413621614,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.677462000050582,52,164.0,-33.0,0.2663705347694927,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.6951582999899983,52,164.0,-33.0,0.1109664056007576,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.7106076000491157,52,164.0,-33.0,0.0627822102059245,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.726954499958083,52,164.0,-33.0,0.09740050064236391,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
1.7427124000387266,52,164.0,-33.0,0.11913151973680164,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
